date,content,language_prob,Positive,Negative,Neutral
2022-09-30 05:17:19+00:00,@JuereVoBaern @pbruegger @twintapp @PostFinance Auch Post UBS und UBS Post geht innert Sekunden.,de,0.021616125,0.9601585,0.018225208
2022-09-30 01:07:55+00:00,"@Bornpanky @Konfuzius_Plato @twintapp @PostFinance Ja, diese Erfahrung mache ich auch - aber nie bei @PostFinance!
Der letzte Übertrag an mich (von PF) erfolgte zB. Donnerstag, 19:43 (habe Kopie 'Sendung erfolgreich'), bis jetzt ist noch nichts bei mir eingetroffen 🤷🏻‍♂️",de,0.008200382,0.9910528,0.00074667635
2022-09-30 01:01:31+00:00,"@pbruegger @Konfuzius_Plato @twintapp @PostFinance Ich habe gestern über Twint (UBS) eine Überweisung an eine neben mir stehenden Person gemacht.
Ich war völlig verblüfft, denn es dauerte vielleicht 5 Sekunden, und die Anzeige erschien bei der Empfängerin 😳",de,0.0059192916,0.99364924,0.00043148876
2022-09-30 00:44:24+00:00,"@JuereVoBaern @twintapp @PostFinance Die Minuten-Übertragung stelle ich nur von und zu CS&amp;UBS #Twint fest. 
PF &lt;&gt; PF: endlose Geschichte.
Komischerweise funktionieren aber Zahlungen an Terminals oder Parkuhren (Bluetooth) sofort.
NB: Das Löschen und wieder downloaden des PF-Twintapps brachte nichts.",de,0.0034323225,0.99651563,5.19736e-05
2022-09-30 00:38:03+00:00,"@pbruegger @twintapp @PostFinance Ich habe bis jetzt nur 2x Geld von Twint zu Twint überwiesen. PF zu PF. Nach wenigen Minuten Bestätigung vom Empfänger erhalten. Umgekehrt kann ich es nicht sagen, habe zwar etliche Zahlungen erhalten, aber nie nach dem Sendezeitpunkt gefragt.",de,0.006501615,0.9932224,0.00027590664
2022-09-30 00:28:15+00:00,"@Konfuzius_Plato @twintapp @PostFinance Wie gesagt, bei E-Finance normal, weil Samstag/Sonntag/Feiertage keine Bank-Valutatage sind. 
Die #TWINT-Werbung allerdings verspricht Geldsendungen in ECHTZEIT! Gilt das nur für die Grossbanken, aber nicht für @PostFinance? https://t.co/NIovxvhWIa",de,0.012842598,0.97498316,0.012174358
2022-09-30 00:22:09+00:00,"@pbruegger @twintapp @PostFinance Ja, ich musste zwei tage warten, also übers Weekend. Twint besitze ich nicht, kann soweit keine Angaben machen.",de,0.005065144,0.994869,6.571294e-05
2022-09-30 00:17:33+00:00,"@Konfuzius_Plato @twintapp @PostFinance Bei Überweisungen E-Finance verstehe ich das, nicht aber via @twintapp!
Letzthin Übertrag Samstag von #Twint @PostFinance (PF) zu mir (auch PF): erhalten am Montagnachmittag! Übertrag von mir (PF) am selben Samstag(!) zu Twint CS: Dauer 3 Minuten!",de,0.011144336,0.98827136,0.00058438076
2022-09-30 00:10:06+00:00,"@pbruegger @twintapp @PostFinance Hatte diese Frage vor 2 - 3 Jahren der Hotline PF gestellt und für normale (kostenlose) Überweisungen efinance, sie hatten 2 x pro tag von die Elektronischen daten transferiert werden.",de,0.001062164,0.006647515,0.9922904
2022-09-29 23:44:53+00:00,"Mal ein Frage an die Freunde der @twintapp von @PostFinance:
Wie lange dauert bei Euch eine Geldüberweisung unter Freunden - von PostFinance zu PostFinance?
CS &amp; UBS gehen megaschnell (einige Minuten), bei PF manchmal mehr als 1 Tag, mind. aber einige Stuuunden! Ist das normal?🤔",de,0.04575627,0.95356333,0.00068046595
2022-09-29 11:45:32+00:00,"@maercu21 @PostFinance Hallo 👋
Die Rückzahlungen laufen noch ☺️
Du solltest die 100CHF in Kürze erhalten.",de,0.028843524,0.93782735,0.033329193
2022-09-29 11:42:39+00:00,@yuh_app @PostFinance Aber ich habe die 100 CHF noch nicht rückvergütet bekommen? Wurde da alles bereits ausgezahlt?,de,0.010285339,0.9893451,0.00036972854
2022-09-29 10:48:26+00:00,"#SommsMemo: 156 Nationalräte beschlossen am Dienstag das Nichteintreten zu einer Teilrevision des Postorganisationsgesetzes. Die @PostFinance soll nicht privatisiert werden. Für @SommMarkus ein klares Scheitern der #Bundesrätin #Sommaruga

https://t.co/ig0b0eVmh2",de,0.00031835685,0.0010055724,0.9986762
2022-09-29 09:04:41+00:00,"@PostFinance Werd ich wohl mein Konto mal auflösen, tja selbst schuld",de,0.009004177,0.9907571,0.00023867236
2022-09-29 08:46:35+00:00,"@Duonna_Antonia @PostFinance Denke bei der Auswahl der Zielgruppe und Message, sind leider diese immer noch archetypisch.",de,0.013824215,0.98388803,0.002287747
2022-09-29 08:27:07+00:00,"@maercu21 @PostFinance Hallo! 👋
Danke für deine Frage.

Diese Aktion ist nun beendet. Bleib auf unseren sozialen Netzwerken für die nächste Aktion! ☀️",de,0.007995053,0.9916872,0.00031763932
2022-09-29 07:17:33+00:00,"@moetiker Hallo moetiker 
Die Kosten für den Bargeldezug bleiben weiterhin bei CHF 5.00. Jedoch kann es sein, dass der Fremdbankomat Spesen verrechnet. Auf diese hat PostFinance keinen Einfluss. 
Liebe Grüsse, PostFinance",de,0.014002219,0.9361566,0.049841274
2022-09-29 07:17:21+00:00,"@thomrieger Hallo thomrieger 
Da es nicht möglich ist, dem Absender eine Gebühr zu verrechnen, wird diese dem Endempfänger als Übermittlungsgebühr verrechnet. 
Wir wünschen dir einen schönen Tag. 
Liebe Grüsse, PostFinance.",de,0.018119605,0.970885,0.010995537
2022-09-29 04:26:51+00:00,"@FreeZone76 @PostFinance verstünden was von Sprache und Kommunikation? Also dass viele Menschen oberflächlich lesen und Nuancen, Ironie und Verneinungen oft überlesen werden? Gerade bei solchen gross gezeigten Slogans?)",de,0.0065787625,0.99292696,0.0004941804
2022-09-29 04:25:50+00:00,"@FreeZone76 @PostFinance Man hat das Gefühl, es fehlt ihnen elementares Textverständnis. Hier steht: ""Anlegen ist was für reiche Schnösel, da sehe ich mich null. Ist doch ganz normal.""
Also: Ja, es ist normal, dass nur Reiche anlegen und Nicht-Reiche da keinen Zugang haben.
(ich dachte mal, Werbefritzen https://t.co/yR0mGd52mK",de,0.0069219302,0.98087704,0.012200979
2022-09-29 04:23:36+00:00,"@FreeZone76 @PostFinance komm zu uns, wir zeigens dir"", sagen sie ""Finanzen sind doof, du als Kundin hast eh keine Chance, das je zu verstehen, und das ist ""ganz normal"" - also ok so - überlass es einfach uns und kümmere dich weiterhin nicht darum."" Voll doof, finde ich.",de,0.0070285345,0.9929127,5.8776026e-05
2022-09-29 04:22:09+00:00,"@FreeZone76 @PostFinance Danke, sehr interessant - überzeugt mich aber trotzdem nicht. Die Frauen sind meistens im Zusammenhang mit Kosmetik und Kleidern gezeigt - no-go für mich. Und die Slogans zementieren die Dummheit der Kundschaft. Statt zu sagen ""Hey, es ist gar nicht so kompliziert, wie du denkst,",de,0.0077024656,0.99223125,6.643164e-05
2022-09-28 20:40:10+00:00,@yuh_app @PostFinance Was ist eingentlich mit der 100 CHF Cashback-Aktion in Zusammenhang mit einem Kauf eines SCB-Saisonabi und Erstellung eines Yuh-Konto? 🤔,de,0.011561966,0.97115827,0.017279735
2022-09-28 16:47:49+00:00,"@Duonna_Antonia @PostFinance Bin bedingt mit Dir einverstanden, es wäre vielleicht cooler gewesen, Frauen in anderen Alltagssituationen zu porträtieren, zB. bei Sporttraining oder beim zur Arbeit fahren. Das wäre vielleicht weniger klischeehaft. Hier eine Info zur ganzen Kampagne. https://t.co/mpV1F1orUY",de,0.013742422,0.9861221,0.00013543112
2022-09-28 16:31:55+00:00,@PostFinance Warum keine Schweizer Ureinwohner?,de,0.021156196,0.92145056,0.05739319
2022-09-28 16:15:58+00:00,"@PostFinance @Duonna_Antonia Ist ein peinlicher Fauxpas, besser gleich entsorgen.",de,0.006306319,0.9904127,0.0032811179
2022-09-28 15:13:15+00:00,"@PostFinance Krassssssss, macht Ihr echt grad über Payed Tweets Werbung für Euch mit einem Typen in Frauenkleidern?

Ok, byebye Post, go woke go broke. Viel Glück lol.",de,0.034311805,0.96477807,0.0009101973
2022-09-28 14:53:25+00:00,"@PostFinance Die Geschichte der souveränen Schweiz verstummt zusehends in der Digitalen Dunkelheit! Das Endspiel wurde schon eingeleutet. Fehlt noch ein JA bei der digitalen ID das mit Sicherheit kommen wird und der Sack ist zu, dann ist es zu spät. Soll sich aber keiner beschweren danach!!",de,0.009080979,0.99059504,0.00032392459
2022-09-28 14:50:33+00:00,@EuerSpiegel @PostFinance WEF,de,0.028477663,0.97038174,0.001140582
2022-09-28 13:52:12+00:00,"In unserer Rubrik Top Scorer Insights schauen wir in dieser Woche in die Nachwuchsausbildung der ZSC Lions.
Den ganzen Artikel findet ihr unter:
https://t.co/5I1pE03Hnj

#IchbinFan | #PostFinanceTopScorer @PostFinance https://t.co/Q6GwsWczKu",de,0.0014556567,0.0030562112,0.99548787
2022-09-28 13:28:17+00:00,"@EWJost @PostFinance @Duonna_Antonia Es ging mir darum, dass das Marketing Kampagnenplanung halt an die neuen Gegebenheiten anpassen muss. Jedws Element muss für sich allein verständlich sein. Kontext ist nicht (mehr) gegeben.",de,0.013572905,0.9861086,0.000318451
2022-09-28 13:23:59+00:00,"@frauxirah @PostFinance @Duonna_Antonia Man kann heute fast machen was man will… irgendjemanden fühlt sich IMMER auf den Schlips getreten… kein Wunder entstehen Bubbles wo man noch sagen darf, was alle in der gleichen Bubble auch denken. Der ehrliche Austausch mit Andersdenkende bleibt dann aber auf der Strecke. 😢",de,0.019174993,0.9772338,0.0035911235
2022-09-28 12:37:40+00:00,"@c_caviglia @PostFinance 🙈🙈🙈🙈🙈 Das ist so daneben, dass ich nicht mal ansatzweise verstehen kann, wie sie es gemeint haben könnten.",de,0.0032797318,0.9966719,4.8291437e-05
2022-09-28 11:10:35+00:00,"@PostFinance Liebe PF, ich habe 2 Mal die gleiche Frage gestellt und 2 Mal eine pauschale  Antwort erhalten, welche nicht auf meine Frage eingegangen ist. 3. Versuch: Warum muss der Empfänger bezahlen?",de,0.0068705594,0.9928559,0.00027365878
2022-09-28 11:04:29+00:00,"@PostFinance @Duonna_Antonia Immer dasselbe Problem: Im Kontext der Gesamtkampagne könbete man vermutlich die Intention erfassen. Man sieht aber eben immer nur Einzelbilder, die sofort schief einfahren. Wann lernen es die Agenturen und Auftraggeber?...",de,0.008679517,0.991248,7.268218e-05
2022-09-28 10:30:56+00:00,@PostFinance wie geht es weiter mit dem Bargeld Bezug im Ausland? Mit der neuen Post Master Debit Karte habe ich für 100 EUR 17 CHF bezahlt. Bei PLUS war das doch viel weniger #Ausland #Bargeld #Postfinance https://t.co/7CAwgNzyj8,de,0.03646542,0.5102823,0.45325223
2022-09-28 10:26:32+00:00,"@thomrieger Hallo thomrieger , bei dieser Gebühr handelt es sich um eine Gebühr, welche vom Postschalter für den Aufwand berechnet wird. Wir wünschen dir einen schönen Tag. Liebe Grüsse, PostFinance.",de,0.042233333,0.92871654,0.029050115
2022-09-28 10:20:49+00:00,"@PostFinance @Duonna_Antonia An diesem Ziel schiesst ihr mit grossem Abstand vorbei. Beim Zehennägelschneiden überlasse ich das Anlegen anderen, ist genauso respektlos wie das Augenbrauenzupfen. Es verstärkt nur den Graben zwischen ""einfachen"" oder wie ihr sagt ""normalen"" Menschen und dem Umgang mit Geld.",de,0.0030729943,0.9967528,0.00017412918
2022-09-28 10:17:29+00:00,@worldofjem @PostFinance Die ist vom letzten Jahr.,de,0.024026426,0.9734068,0.0025666319
2022-09-28 10:16:47+00:00,"@Duonna_Antonia @PostFinance Aber auf Augenhöhe arbeiten sie zusammen:

(Einige Bild/Text-Varianten finde ich ganz ok) https://t.co/bw8SLsx8Lb",de,0.4247802,0.4627231,0.112496644
2022-09-28 09:30:00+00:00,Im Gegensatz zu anderen Anlageklassen sehen wir Chancen bei börsenkotierten CH #Immobilienfonds. Die Bewertungsaufschläge sind dank der Kursverluste so tief wie zuletzt in der Finanzkrise 2008. #marktmeinung lesen. Rechtlicher Hinweis:  https://t.co/OhrRVll1m0,de,0.00220573,0.007916066,0.98987824
2022-09-28 09:14:03+00:00,"Und an Dich, liebe @PostFinance, noch ein kleiner ProTipp: Wenn Du Kund*innen gewinnen willst, solltest Du sie nicht als ahnunglose Dummies bezeichnen.",de,0.7188408,0.21944922,0.061709944
2022-09-28 09:13:09+00:00,"Aufruf: Bitte schickt mir Screenshots mit Bildern der neuen Werbekampagne von @PostFinance. Ich habe heute schon zwei Kandidaten für den Most-Sexist-Campaign-Award gesehen. Wäre schön, es würden noch mehr.
Gerne auch RT! https://t.co/mLjzTcUaOF",de,0.05278319,0.18973273,0.75748414
2022-09-28 09:09:44+00:00,"@TuriGredig @PostFinance Ich wette jetzt mal, das war die gleiche Agentur, die schon 2019 ins Sexismus-Klo gegriffen hat.
https://t.co/ysa20ZoiM9",de,0.0055014556,0.9915466,0.0029519203
2022-09-28 09:09:00+00:00,"@TuriGredig @PostFinance Oh, wie interessant, du bist jetzt der zweite, der mir so einen Screenshot schickt! Vielleicht reagiert die KI tatsächlich darauf?
Ansonsten: Dieses Bild ist ja noch schlimmer! Mannomann, @PostFinance, da braut sich glaub ich ein kleiner feiner Shitstorm zusammen.",de,0.006644736,0.9932438,0.00011155528
2022-09-28 09:06:13+00:00,@Duonna_Antonia @PostFinance Und wie das in der TL dann daher kommt😳 wirst Du quersubventioniert? frage für.. https://t.co/mKocJwVBlZ,de,0.0344801,0.4403594,0.52516055
2022-09-28 08:56:10+00:00,@JasonBerger123 @Duonna_Antonia @PostFinance @pinkstinksde @elleXXcom Das ist in der Tat eine Mikroaggression. Das kann genau so gut eine non-binäre Person sein.,de,0.10808841,0.41679758,0.475114
2022-09-28 08:53:04+00:00,"@Duonna_Antonia @PostFinance @pinkstinksde @elleXXcom Warum assumest du das Gender? Wer sagt, dass das eine Frau ist?
Und wenn es eine alltägliche Situation ist, die abgebildet werden soll, warum nicht das Schminken?
Warum sucht man sich Probleme wo keine sind? Langeweile?",de,0.012853387,0.9835266,0.0036200576
2022-09-28 08:40:44+00:00,@PostFinance Warum werden die hohen Gebühren beim Empfänger verrechnet? Das verstehe ich einfach nicht. Gibt es eine gute Begründung dafür?,de,0.02164277,0.97667295,0.0016842136
2022-09-28 07:54:20+00:00,"@joachim_egger Hallo %UserNameLabel% Wir bedauern deine Unannehmlichkeiten. Uns ist keine Störung bezüglich der Karte und Twint bekannt. Bitte wende dich an unseren Kundendienst unter der Nummer ""0848 888 710"", damit wir das für dich überprüfen können. Liebe Grüsse, PostFinance",de,0.023652487,0.94526976,0.031077757
2022-09-28 07:12:20+00:00,"@Duonna_Antonia @PostFinance @pinkstinksde @elleXXcom Wäre nicht das erste Mal, dass Werbung Klischees bedient.
Manchmal werden sogar Versprechungen gemacht oder Wirkungen suggeriert, die nicht eingehalten werden.
Es ist einfach keine sehr gute Werbung. Obi bspw hat meist einen Mann der ein Projekt hat.",de,0.0023719224,0.9975625,6.5320615e-05
2022-09-28 07:11:53+00:00,@PostFinance (Unser Tipp: Agentur wechseln ... ),de,0.03393062,0.96558994,0.00047952318
2022-09-28 07:11:24+00:00,"@PostFinance Also mit diesem Bild zementiert Ihr jedes Vorurteil zum Thema Frauen und Finanzen, das jemals irgendwo herumgegeistert ist ... Welches Vorurteil sollte hier genau abgebaut werden? Dass Finanzen schwierig sind? Nun, genau das bestätigt Ihr mit dieser Anzeige.",de,0.29951516,0.647912,0.05257276
2022-09-28 07:03:48+00:00,"@Duonna_Antonia Hallo Duonna_Antonia Danke für dein Feedback. Die gesamte Kampagne beinhaltet viele diverse Protagonist:innen, die in täglichen Situationen gezeigt werden. Wir möchten Vorurteile und Unsicherheiten beim Thema Anlegen abbauen. Liebe Grüsse, PostFinance",de,0.03948841,0.037645083,0.92286646
2022-09-28 06:43:59+00:00,"... und ja, auch ich habe für das Auf und Ab an der Börse ""keinen Nerv"" - aber weisst Du was, @PostFinance? Fürs Augenbrauenzupfen bzw. Kosmetik allgemein noch viel weniger - und am allerwenisten für blöde Klischees.",de,0.0045624855,0.99534506,9.24697e-05
2022-09-28 06:06:05+00:00,"Hallo @PostFinance 
Ich dachte, eure Agentur (liebe Grüsse an dieser Stelle) hätte sich darum gekümmert.
#StopFundingHateNow https://t.co/Judydh6uMs",de,0.008197036,0.032516666,0.95928633
2022-09-28 06:05:36+00:00,"@Duonna_Antonia @hans_denkt @PostFinance @pinkstinksde @elleXXcom Die gleiche Werbung mit einem Mann wäre übrigens genau gleich dümmlich. Obwohl, an was erkennst du da eine Frau? Ist das nicht eine unangebrachte Voreingenommenheit?",de,0.0038624955,0.9956398,0.00049772253
2022-09-28 05:47:35+00:00,"Liebe @PostFinance, Ihr seht aber schon, dass diese Werbung mega sexistisch ist? 🤦‍♀️
Message: Frauen sollen sich mit ihren Augenbrauen befassen und Finanzen den Profis überlassen. Wollt ihr das wirklich euren Kundinnen so ins Gesicht schlagen?
@pinkstinksde @elleXXcom https://t.co/j3jFnfPUBJ",de,0.016283082,0.8663411,0.1173758
2022-09-28 05:00:06+00:00,@PostFinance und wieder ein Totalausfall mit Karte und Twint,de,0.0034317647,0.99652326,4.5047567e-05
2022-09-28 04:15:10+00:00,"@PostFinance Ihr meint abzocken, oder? Auf deutsch klauen.. !",de,0.005449057,0.994391,0.00015982726
2022-09-27 15:18:20+00:00,"@PostFinance Auch von Biologie keine Ahnung.

Cringe...",de,0.020137176,0.97770995,0.0021529715
2022-09-27 13:59:43+00:00,"@thomrieger Hallo thomrieger
Die Gebühren für Einzahlungen am Schalter werden dem Empfänger weiterverrechnet. Es liegt im Ermessen des Empfängers, diese Preise allenfalls beim Zahlungspflichtigen zurückzufordern. Mehr Informationen findest du hier: https://t.co/VNyIIpIJIQ (Seite 10)",de,0.012199048,0.9397885,0.048012413
2022-09-27 11:38:18+00:00,"@PostFinance Dank eurer Werbung weiss ich jetzt, dass ich niemals bei euch Kunde werde !!",de,0.007237567,0.9924593,0.0003032075
2022-09-27 11:07:41+00:00,@PostFinance Nach über 10 jahren PF werde ich auch Kündigen. 🤮,de,0.024902027,0.9433925,0.03170546
2022-09-27 08:00:45+00:00,"** Das Ende des #Einzahlungsschein ** Was tun damit?
3 wichtige Links mit Infos zur Umstellung auf #QRRechnung 
#CashCtrl https://t.co/Hw6U7n4uUZ
#Bund: https://t.co/4vtHxYymr4
@PostFinance : https://t.co/e5i7DZ084j 
#chamemache #buchhaltung #buchhaltungssoftware #swissmade https://t.co/vh1pByOo3p",de,0.002311434,0.009200762,0.9884878
2022-09-27 06:00:01+00:00,"Die Inflationsraten sind mit über 8 - 9 % in den USA und Europa und mit 3 % in der CH ungewöhnlich hoch. Die Folge ist ein #Kaufkraftverlust der Arbeitnehmenden, im Extremfall eine Rezession. #marktmeinung lesen. Rechtlicher Hinweis:  https://t.co/OhrRVll1m0",de,0.00037523606,0.0009595152,0.9986652
2022-09-26 17:18:42+00:00,"@PostFinance Tja, so kann der Zahlungsverkehr auch überwacht werden",de,0.0031691722,0.012920718,0.98390996
2022-09-26 17:13:26+00:00,"Die vom Bundesrat geplante Privatisierung der @PostFinance ist definitiv vom Tisch. 
Nach dem Ständerat ist nun auch der #Nationalrat nicht auf die Vorlage eingetreten. Der Entscheid fiel mit 156 zu 0 Stimmen bei 32 Enthaltungen. (1/3) https://t.co/Ei3dUHoz2Y",de,0.008277089,0.9417974,0.049925525
2022-09-26 14:13:02+00:00,"@PharmaFigures Hallo @PharmaFigures 
Es freut uns sehr zu lesen, dass du zufrieden bist mit unserem Kundendienst. Wir danken dir für dein Feedback und wünschen dir eine erfolgreiche Woche.
Freundliche Grüsse, PostFinance",de,0.9200934,0.063576385,0.016330305
2022-09-26 13:14:00+00:00,@PostFinance Nochmals möchte ich mich für die Top-Qualität des Kundendiensts von #PostFinance bedanken. Die neue Karte wurde sofort gemacht &amp; geschickt. Tip-top Job,de,0.987999,0.011757018,0.00024407846
2022-09-26 11:53:35+00:00,"@saraswati81 Wir bedauern deine Unannehmlichkeiten, wende dich jedoch bitte an den Kundendienst der @postschweiz unter der Nummer 0848 888 888. Freundliche Grüsse, PostFinance",de,0.016288472,0.9722888,0.011422629
2022-09-26 09:16:28+00:00,Die #Leitzinserhöhungen bleiben bestehen. Durch diese Inflationsbekämpfungspolitik und die dadurch entstehenden Kursverluste erlitten die #Obligationsmärkte letzten Monat grosse Einbussen. #Marktmeinung lesen. Rechtlicher Hinweis:  https://t.co/OhrRVll1m0,de,0.0015512434,0.004186145,0.9942625
2022-09-26 04:54:42+00:00,@PostFinance Den Sound auch wieder von #Deichkind geklaut? Zudem fehlt der Quotenafrikaner in eurer woken Werbung! Schande!,de,0.010628277,0.9883968,0.00097500003
2022-09-25 19:25:06+00:00,@PostFinance hab euch grad ein DM aus Basel geschickt. 😶‍🌫️,de,0.014166652,0.98515195,0.0006813774
2022-09-25 17:35:34+00:00,"@digichr @xHascox @PostFinance BTC ist auch weniger anonym, als viele glauben ...",de,0.049027465,0.9502679,0.00070463563
2022-09-25 17:24:58+00:00,@oli_polit @xHascox @PostFinance Du kannst mir das übliche Schutzgeld übrigens auch in BTC zahlen :-),de,0.013433237,0.983926,0.0026407666
2022-09-25 16:26:55+00:00,"@xHascox @PostFinance Wurde auch nicht gross beworben.

Der Zahlende wird ja der Empfängerbank mitgeteilt.

Und neu kann/soll man auch den wirtschaftlich Berechtigten Zahlenden und Begünstigten aufführen (wenn nicht der Kontoinhaber).",de,0.009646372,0.7074667,0.28288692
2022-09-25 16:25:24+00:00,@oli_polit @PostFinance Genau das würde ein Geldwäschereiexperte sagen 🧐,de,0.025295993,0.97351676,0.0011872275
2022-09-25 16:24:49+00:00,"@oli_polit @PostFinance Aha, also einfach eine Pflicht zur IBAN, aber der Zahlende bleibt anonym. Wusste nicht, dass man dadurch Geld wäschen konnte",de,0.0136753535,0.97746027,0.0088643255
2022-09-25 16:23:58+00:00,@xHascox @PostFinance Aber ich bin nicht Geldwäschereiexperte.,de,0.01726869,0.9821831,0.0005481437
2022-09-25 16:22:57+00:00,"@xHascox @PostFinance Ja, die empfangende Bank kann natürlich den Empfänger immer ermitteln (auch bei Nummernkonten, resp. mit der Referenznummer).

Neu identifiziert auch die IBAN immer den Empfänger.",de,0.061229695,0.031362705,0.90740764
2022-09-25 16:09:54+00:00,"@oli_polit @PostFinance Geldwäsche? Wer muss das kontrollieren, die Bank oder der Empfänger?
Und worin sind die Empfängerdaten gespeichert, in der Rerenznummer?",de,0.012537176,0.98653775,0.0009248298
2022-09-25 16:02:08+00:00,"@xHascox Es geht um Geldwäscherei. Die alten Einzahlungsscheine hatten weniger Informationen über den Empfänger. Je nach dem waren sie quasi Nummernkonten.

Der neue QR-Code ist auch robuster beim Einlesen.

Und es kann auch sein, dass sie @PostFinance alles auf IBAN umstellt, vielleicht.",de,0.019640772,0.97996765,0.00039172103
2022-09-25 15:41:42+00:00,"@PostFinance Also diese Räuberstory könnt ihr dem Samichlaus erzählen... Wir warten seit einem Jahr auf eine Antwort, ob es in naher Zukunft eine Integration geben wird.",de,0.021773398,0.97376,0.004466671
